dataset_index,dataset_gene,match_type,embedding_key
8558,CWF19L1,exact,CWF19L1
8559,BLOC1S2,exact,BLOC1S2
8560,SCD,exact,SCD
8561,OLMALINC,exact,OLMALINC
8562,SEC31B,exact,SEC31B
8563,NDUFB8,exact,NDUFB8
8564,HIF1AN,exact,HIF1AN
8565,AL138762.1,unmatched,
8566,SLF2,exact,SLF2
8567,MRPL43,exact,MRPL43
8568,TWNK,exact,TWNK
8569,LZTS2,exact,LZTS2
8570,PDZD7,exact,PDZD7
8571,SFXN3,exact,SFXN3
8572,AL133215.2,unmatched,
8573,BTRC,exact,BTRC
8574,DPCD,exact,DPCD
8575,POLL,exact,POLL
8576,FBXW4,exact,FBXW4
8577,NPM3,exact,NPM3
8578,OGA,exact,OGA
8579,ARMH3,exact,ARMH3
8580,HPS6,exact,HPS6
8581,LDB1,exact,LDB1
8582,PPRC1,exact,PPRC1
8583,NOLC1,exact,NOLC1
8584,GBF1,exact,GBF1
8585,NFKB2,exact,NFKB2
8586,PSD,exact,PSD
8587,FBXL15,exact,FBXL15
8588,CUEDC2,exact,CUEDC2
8589,C10orf95,exact,C10orf95
8590,MFSD13A,exact,MFSD13A
8591,ACTR1A,exact,ACTR1A
8592,SUFU,exact,SUFU
8593,TRIM8,exact,TRIM8
8594,AL391121.1,unmatched,
8595,ARL3,exact,ARL3
8596,SFXN2,exact,SFXN2
8597,WBP1L,exact,WBP1L
8598,BORCS7,exact,BORCS7
8599,CNNM2,exact,CNNM2
8600,NT5C2,exact,NT5C2
8601,PCGF6,exact,PCGF6
8602,TAF5,exact,TAF5
8603,ATP5MD,official_alias,ATP5MD
8604,PDCD11,exact,PDCD11
8605,CALHM2,exact,CALHM2
8606,NEURL1,exact,NEURL1
8607,SH3PXD2A,exact,SH3PXD2A
8608,AL121929.2,unmatched,
8609,STN1,exact,STN1
8610,SLK,exact,SLK
8611,COL17A1,exact,COL17A1
8612,SFR1,exact,SFR1
8613,GSTO1,exact,GSTO1
8614,GSTO2,exact,GSTO2
8615,ITPRIP,exact,ITPRIP
8616,XPNPEP1,exact,XPNPEP1
8617,ADD3,exact,ADD3
8618,MXI1,exact,MXI1
8619,SMNDC1,exact,SMNDC1
8620,SMC3,exact,SMC3
8621,PDCD4-AS1,unmatched,
8622,PDCD4,exact,PDCD4
8623,BBIP1,exact,BBIP1
8624,AL158163.2,unmatched,
8625,AL158163.1,unmatched,
8626,SHOC2,exact,SHOC2
8627,GPAM,exact,GPAM
8628,ACSL5,exact,ACSL5
8629,AL157786.1,unmatched,
8630,ZDHHC6,exact,ZDHHC6
8631,VTI1A,exact,VTI1A
8632,TCF7L2,exact,TCF7L2
8633,AL158212.2,unmatched,
8634,CASP7,exact,CASP7
8635,DCLRE1A,exact,DCLRE1A
8636,NHLRC2,exact,NHLRC2
8637,CCDC186,exact,CCDC186
8638,AFAP1L2,exact,AFAP1L2
8639,ABLIM1,exact,ABLIM1
8640,FAM160B1,unmatched,
8641,TRUB1,exact,TRUB1
8642,PDZD8,exact,PDZD8
8643,RAB11FIP2,exact,RAB11FIP2
8644,FAM204A,exact,FAM204A
8645,CACUL1,exact,CACUL1
8646,NANOS1,exact,NANOS1
8647,EIF3A,exact,EIF3A
8648,FAM45A,unmatched,
8649,SFXN4,exact,SFXN4
8650,PRDX3,exact,PRDX3
8651,GRK5,exact,GRK5
8652,RGS10,exact,RGS10
8653,TIAL1,exact,TIAL1
8654,BAG3,exact,BAG3
8655,INPP5F,exact,INPP5F
8656,MCMBP,exact,MCMBP
8657,SEC23IP,exact,SEC23IP
8658,WDR11-AS1,unmatched,
8659,WDR11,exact,WDR11
8660,AC010998.2,unmatched,
8661,ATE1,exact,ATE1
8662,NSMCE4A,exact,NSMCE4A
8663,AL731566.1,unmatched,
8664,PLEKHA1,exact,PLEKHA1
8665,CUZD1,exact,CUZD1
8666,FAM24B,exact,FAM24B
8667,C10orf88,exact,C10orf88
8668,PSTK,exact,PSTK
8669,IKZF5,exact,IKZF5
8670,ACADSB,exact,ACADSB
8671,BUB3,exact,BUB3
8672,OAT,exact,OAT
8673,LHPP,exact,LHPP
8674,AC068896.1,unmatched,
8675,FAM53B,exact,FAM53B
8676,EEF1AKMT2,exact,EEF1AKMT2
8677,ABRAXAS2,exact,ABRAXAS2
8678,ZRANB1,exact,ZRANB1
8679,AL731577.1,unmatched,
8680,CTBP2,exact,CTBP2
8681,AL158835.1,unmatched,
8682,EDRF1,exact,EDRF1
8683,EDRF1-AS1,exact,EDRF1-AS1
8684,MMP21,exact,MMP21
8685,UROS,exact,UROS
8686,BCCIP,exact,BCCIP
8687,DHX32,exact,DHX32
8688,FANK1,exact,FANK1
8689,ADAM12,exact,ADAM12
8690,PTPRE,exact,PTPRE
8691,MKI67,exact,MKI67
8692,MGMT,exact,MGMT
8693,AL157832.1,unmatched,
8694,AL157832.3,unmatched,
8695,C10orf143,exact,C10orf143
8696,GLRX3,exact,GLRX3
8697,PPP2R2D,exact,PPP2R2D
8698,BNIP3,exact,BNIP3
8699,AL162274.2,unmatched,
8700,AL162274.1,unmatched,
8701,STK32C,exact,STK32C
8702,LRRC27,exact,LRRC27
8703,PWWP2B,exact,PWWP2B
8704,C10orf91,unmatched,
8705,INPP5A,exact,INPP5A
8706,ADAM8,exact,ADAM8
8707,TUBGCP2,exact,TUBGCP2
8708,AL360181.2,unmatched,
8709,ZNF511,exact,ZNF511
8710,CALY,exact,CALY
8711,FUOM,exact,FUOM
8712,ECHS1,exact,ECHS1
8713,PAOX,exact,PAOX
8714,MTG1,exact,MTG1
8715,SCART1,exact,SCART1
8716,SYCE1,exact,SYCE1
8717,IQSEC3,exact,IQSEC3
8718,AC026369.1,unmatched,
8719,SLC6A13,exact,SLC6A13
8720,KDM5A,exact,KDM5A
8721,CCDC77,exact,CCDC77
8722,NINJ2,exact,NINJ2
8723,AC021054.1,unmatched,
8724,WNK1,exact,WNK1
8725,RAD52,exact,RAD52
8726,AC004803.1,unmatched,
8727,ERC1,exact,ERC1
8728,FBXL14,exact,FBXL14
8729,ADIPOR2,exact,ADIPOR2
8730,CACNA2D4,exact,CACNA2D4
8731,DCP1B,exact,DCP1B
8732,CACNA1C-AS2,exact,CACNA1C-AS2
8733,CACNA1C-AS1,exact,CACNA1C-AS1
8734,FKBP4,exact,FKBP4
8735,ITFG2-AS1,unmatched,
8736,ITFG2,exact,ITFG2
8737,NRIP2,exact,NRIP2
8738,FOXM1,exact,FOXM1
8739,RHNO1,exact,RHNO1
8740,TULP3,exact,TULP3
8741,AC125807.2,unmatched,
8742,CRACR2A,exact,CRACR2A
8743,PARP11,exact,PARP11
8744,AC005842.1,unmatched,
8745,CCND2,exact,CCND2
8746,TIGAR,exact,TIGAR
8747,FGF23,exact,FGF23
8748,C12orf4,exact,C12orf4
8749,RAD51AP1,exact,RAD51AP1
8750,DYRK4,exact,DYRK4
8751,NDUFA9,exact,NDUFA9
8752,CD9,exact,CD9
8753,TNFRSF1A,exact,TNFRSF1A
8754,SCNN1A,exact,SCNN1A
8755,LTBR,exact,LTBR
8756,CD27,exact,CD27
8757,TAPBPL,exact,TAPBPL
8758,VAMP1,exact,VAMP1
8759,AC005840.4,unmatched,
8760,MRPL51,exact,MRPL51
8761,NCAPD2,exact,NCAPD2
8762,GAPDH,exact,GAPDH
8763,IFFO1,exact,IFFO1
8764,AC006064.1,unmatched,
8765,NOP2,exact,NOP2
8766,CHD4,exact,CHD4
8767,AC006064.2,unmatched,
8768,LPAR5,exact,LPAR5
8769,ACRBP,exact,ACRBP
8770,ING4,exact,ING4
8771,ZNF384,exact,ZNF384
8772,COPS7A,exact,COPS7A
8773,AC125494.2,unmatched,
8774,MLF2,exact,MLF2
8775,PTMS,exact,PTMS
8776,LAG3,exact,LAG3
8777,P3H3,exact,P3H3
8778,GNB3,exact,GNB3
8779,CDCA3,exact,CDCA3
8780,USP5,exact,USP5
8781,TPI1,exact,TPI1
8782,SPSB2,exact,SPSB2
8783,LRRC23,exact,LRRC23
8784,ENO2,exact,ENO2
8785,ATN1,exact,ATN1
8786,C12orf57,exact,C12orf57
8787,U47924.2,unmatched,
8788,PTPN6,exact,PTPN6
8789,PHB2,exact,PHB2
8790,EMG1,exact,EMG1
8791,EMG1.1,unmatched,
8792,LPCAT3,exact,LPCAT3
8793,C1RL,exact,C1RL
8794,C1RL-AS1,exact,C1RL-AS1
8795,RBP5,exact,RBP5
8796,AC018653.3,unmatched,
8797,CLSTN3,exact,CLSTN3
8798,PEX5,exact,PEX5
8799,NANOGNB,exact,NANOGNB
8800,NANOG,exact,NANOG
8801,SLC2A3,exact,SLC2A3
8802,FOXJ2,exact,FOXJ2
8803,C3AR1,exact,C3AR1
8804,NECAP1,exact,NECAP1
8805,CLEC4A,exact,CLEC4A
8806,FAM66C,exact,FAM66C
8807,AC092111.1,unmatched,
8808,LINC02449,exact,LINC02449
8809,LINC00937,exact,LINC00937
8810,MFAP5,exact,MFAP5
8811,RIMKLB,exact,RIMKLB
8812,PHC1,exact,PHC1
8813,M6PR,exact,M6PR
8814,KLRG1,exact,KLRG1
8815,A2M-AS1,exact,A2M-AS1
8816,A2M,exact,A2M
8817,PZP,exact,PZP
8818,LINC00987,exact,LINC00987
8819,AC010175.1,unmatched,
8820,KLRB1,exact,KLRB1
8821,CLEC2D,exact,CLEC2D
8822,CLECL1,unmatched,
8823,CD69,exact,CD69
8824,KLRF1,exact,KLRF1
8825,CLEC2B,exact,CLEC2B
8826,AC091814.1,unmatched,
8827,GABARAPL1,exact,GABARAPL1
8828,KLRD1,exact,KLRD1
8829,AC022075.2,unmatched,
8830,AC022075.1,unmatched,
8831,KLRK1,exact,KLRK1
8832,KLRC4-KLRK1,unmatched,
8833,KLRC4,exact,KLRC4
8834,KLRC3,exact,KLRC3
8835,KLRC2,exact,KLRC2
8836,KLRC1,exact,KLRC1
8837,EIF2S3B,exact,EIF2S3B
8838,LINC02446,exact,LINC02446
8839,MAGOHB,exact,MAGOHB
8840,YBX3,exact,YBX3
8841,PRH1,exact,PRH1
8842,PRR4,exact,PRR4
8843,TAS2R13,exact,TAS2R13
8844,TAS2R14,exact,TAS2R14
8845,TAS2R20,exact,TAS2R20
8846,TAS2R19,exact,TAS2R19
8847,TAS2R31,exact,TAS2R31
8848,TAS2R46,exact,TAS2R46
8849,TAS2R43,exact,TAS2R43
8850,TAS2R30,exact,TAS2R30
8851,SMIM10L1,exact,SMIM10L1
8852,PRB3,exact,PRB3
8853,LINC01252,exact,LINC01252
8854,ETV6,exact,ETV6
8855,LRP6,exact,LRP6
8856,MANSC1,exact,MANSC1
8857,LOH12CR2,exact,LOH12CR2
8858,BORCS5,exact,BORCS5
8859,DUSP16,exact,DUSP16
8860,CREBL2,exact,CREBL2
8861,AC008115.4,unmatched,
8862,GPR19,exact,GPR19
8863,CDKN1B,exact,CDKN1B
8864,APOLD1,exact,APOLD1
8865,DDX47,exact,DDX47
8866,GPRC5D-AS1,exact,GPRC5D-AS1
8867,HEBP1,exact,HEBP1
8868,FAM234B,exact,FAM234B
8869,ATF7IP,exact,ATF7IP
8870,AC010168.1,unmatched,
8871,HIST4H4,official_alias,HIST4H4
8872,H2AFJ,official_alias,H2AFJ
8873,WBP11,exact,WBP11
8874,C12orf60,exact,C12orf60
8875,MGP,exact,MGP
8876,ERP27,exact,ERP27
8877,ARHGDIB,exact,ARHGDIB
8878,PTPRO,exact,PTPRO
8879,EPS8,exact,EPS8
8880,STRAP,exact,STRAP
8881,DERA,exact,DERA
8882,PLEKHA5,exact,PLEKHA5
8883,AEBP2,exact,AEBP2
8884,PYROXD1,exact,PYROXD1
8885,RECQL,exact,RECQL
8886,GOLT1B,exact,GOLT1B
8887,LDHB,exact,LDHB
8888,CMAS,exact,CMAS
8889,ST8SIA1,exact,ST8SIA1
8890,C2CD5,exact,C2CD5
8891,AC053513.1,unmatched,
8892,ETNK1,exact,ETNK1
8893,LRMP,official_alias,LRMP
8894,CASC1,unmatched,
8895,ETFRF1,exact,ETFRF1
8896,KRAS,exact,KRAS
8897,AC092794.1,unmatched,
8898,AC092794.2,unmatched,
8899,AC087239.1,unmatched,
8900,LMNTD1,exact,LMNTD1
8901,AC024145.1,unmatched,
8902,ITPR2,exact,ITPR2
8903,INTS13,exact,INTS13
8904,FGFR1OP2,exact,FGFR1OP2
8905,AC024896.1,unmatched,
8906,TM7SF3,exact,TM7SF3
8907,MED21,exact,MED21
8908,AC092747.4,unmatched,
8909,STK38L,exact,STK38L
8910,PPFIBP1,exact,PPFIBP1
8911,MRPS35,exact,MRPS35
8912,MANSC4,exact,MANSC4
8913,KLHL42,exact,KLHL42
8914,CCDC91,exact,CCDC91
8915,AC022364.1,unmatched,
8916,FAR2,exact,FAR2
8917,AC009318.1,unmatched,
8918,AC009318.3,unmatched,
8919,AC009318.2,unmatched,
8920,ERGIC2,exact,ERGIC2
8921,OVCH1-AS1,exact,OVCH1-AS1
8922,IPO8,exact,IPO8
8923,CAPRIN2,exact,CAPRIN2
8924,DDX11-AS1,exact,DDX11-AS1
8925,DDX11,exact,DDX11
8926,SINHCAF,exact,SINHCAF
8927,AC024940.1,unmatched,
8928,ETFBKMT,exact,ETFBKMT
8929,AMN1,exact,AMN1
8930,AC023157.3,unmatched,
8931,KIAA1551,official_alias,KIAA1551
8932,AC016957.2,unmatched,
8933,BICD1,exact,BICD1
8934,DNM1L,exact,DNM1L
8935,AC084824.5,unmatched,
8936,YARS2,exact,YARS2
8937,ALG10,exact,ALG10
8938,ALG10B,exact,ALG10B
8939,CPNE8,exact,CPNE8
8940,KIF21A,exact,KIF21A
8941,ABCD2,exact,ABCD2
8942,SLC2A13,exact,SLC2A13
8943,GXYLT1,exact,GXYLT1
8944,YAF2,exact,YAF2
8945,PPHLN1,exact,PPHLN1
8946,ZCRB1,exact,ZCRB1
8947,PUS7L,exact,PUS7L
8948,IRAK4,exact,IRAK4
8949,TWF1,exact,TWF1
8950,TMEM117,exact,TMEM117
8951,AC025253.1,unmatched,
8952,NELL2,exact,NELL2
8953,ANO6,exact,ANO6
8954,AC008124.1,unmatched,
8955,ARID2,exact,ARID2
8956,SCAF11,exact,SCAF11
8957,SLC38A1,exact,SLC38A1
8958,SLC38A2,exact,SLC38A2
8959,AC008014.1,unmatched,
8960,AC025031.4,unmatched,
8961,AC008035.1,unmatched,
8962,AMIGO2,exact,AMIGO2
8963,PCED1B,exact,PCED1B
8964,AC008083.1,unmatched,
8965,AC008083.2,unmatched,
8966,AC008083.3,unmatched,
8967,RPAP3,exact,RPAP3
8968,AC004241.1,unmatched,
8969,SLC48A1,exact,SLC48A1
8970,HDAC7,exact,HDAC7
8971,AC004466.1,unmatched,
8972,TMEM106C,exact,TMEM106C
8973,AC004801.6,unmatched,
8974,SENP1,exact,SENP1
8975,PFKM,exact,PFKM
8976,ASB8,exact,ASB8
8977,AC024257.3,unmatched,
8978,AC024257.5,unmatched,
8979,ZNF641,exact,ZNF641
8980,KANSL2,exact,KANSL2
8981,CCNT1,exact,CCNT1
8982,CACNB3,exact,CACNB3
8983,DDX23,exact,DDX23
8984,RND1,exact,RND1
8985,AC073610.3,unmatched,
8986,CCDC65,exact,CCDC65
8987,FKBP11,exact,FKBP11
8988,ARF3,exact,ARF3
8989,DDN-AS1,exact,DDN-AS1
8990,PRKAG1,exact,PRKAG1
8991,KMT2D,exact,KMT2D
8992,RHEBL1,exact,RHEBL1
8993,LMBR1L,exact,LMBR1L
8994,AC011603.2,unmatched,
8995,TUBA1B,exact,TUBA1B
8996,TUBA1A,exact,TUBA1A
8997,TUBA1C,exact,TUBA1C
8998,TROAP,exact,TROAP
8999,SPATS2,exact,SPATS2
9000,KCNH3,exact,KCNH3
9001,MCRS1,exact,MCRS1
9002,PRPF40B,exact,PRPF40B
9003,FMNL3,exact,FMNL3
9004,TMBIM6,exact,TMBIM6
9005,NCKAP5L,exact,NCKAP5L
9006,BCDIN3D-AS1,exact,BCDIN3D-AS1
9007,BCDIN3D,exact,BCDIN3D
9008,RACGAP1,exact,RACGAP1
9009,ASIC1,exact,ASIC1
9010,SMARCD1,exact,SMARCD1
9011,COX14,exact,COX14
9012,AC074032.1,unmatched,
9013,CERS5,exact,CERS5
9014,LIMA1,exact,LIMA1
9015,LARP4,exact,LARP4
9016,DIP2B,exact,DIP2B
9017,ATF1,exact,ATF1
9018,METTL7A,unmatched,
9019,SLC11A2,exact,SLC11A2
9020,LETMD1,exact,LETMD1
9021,CSRNP2,exact,CSRNP2
9022,TFCP2,exact,TFCP2
9023,POU6F1,exact,POU6F1
9024,DAZAP2,exact,DAZAP2
9025,SMAGP,exact,SMAGP
9026,BIN2,exact,BIN2
9027,CELA1,exact,CELA1
9028,GALNT6,exact,GALNT6
9029,SLC4A8,exact,SLC4A8
9030,SCN8A,exact,SCN8A
9031,FIGNL2,exact,FIGNL2
9032,AC068987.4,unmatched,
9033,ACVR1B,exact,ACVR1B
9034,GRASP,official_alias,GRASP
9035,ATG101,exact,ATG101
9036,KRT72,exact,KRT72
9037,KRT73-AS1,exact,KRT73-AS1
9038,KRT73,exact,KRT73
9039,KRT2,exact,KRT2
9040,KRT8,exact,KRT8
9041,KRT18,exact,KRT18
9042,EIF4B,exact,EIF4B
9043,AC068888.1,unmatched,
9044,TNS2,exact,TNS2
9045,SPRYD3,exact,SPRYD3
9046,IGFBP6,exact,IGFBP6
9047,CSAD,exact,CSAD
9048,ZNF740,exact,ZNF740
9049,ITGB7,exact,ITGB7
9050,RARG,exact,RARG
9051,MFSD5,exact,MFSD5
9052,PFDN5,exact,PFDN5
9053,AC073611.1,unmatched,
9054,C12orf10,official_alias,C12orf10
9055,AAAS,exact,AAAS
9056,SP1,exact,SP1
9057,PRR13,exact,PRR13
9058,PCBP2,exact,PCBP2
9059,MAP3K12,exact,MAP3K12
9060,AC023509.4,unmatched,
9061,TARBP2,exact,TARBP2
9062,AC023509.3,unmatched,
9063,ATF7,exact,ATF7
9064,AC023509.2,unmatched,
9065,ATP5MC2,exact,ATP5MC2
9066,CALCOCO1,exact,CALCOCO1
9067,HOXC4,exact,HOXC4
9068,AC023794.3,unmatched,
9069,SMUG1,exact,SMUG1
9070,CBX5,exact,CBX5
9071,HNRNPA1,exact,HNRNPA1
9072,COPZ1,exact,COPZ1
9073,ZNF385A,exact,ZNF385A
9074,ITGA5,exact,ITGA5
9075,GTSF1,exact,GTSF1
9076,NCKAP1L,exact,NCKAP1L
9077,PDE1B,exact,PDE1B
9078,TESPA1,exact,TESPA1
9079,AC009779.3,unmatched,
9080,BLOC1S1,exact,BLOC1S1
9081,RDH5,exact,RDH5
9082,CD63,exact,CD63
9083,AC009779.2,unmatched,
9084,GDF11,exact,GDF11
9085,SARNP,exact,SARNP
9086,ORMDL2,exact,ORMDL2
9087,DNAJC14,exact,DNAJC14
9088,MMP19,exact,MMP19
9089,PYM1,exact,PYM1
9090,DGKA,exact,DGKA
9091,PMEL,exact,PMEL
9092,CDK2,exact,CDK2
9093,RAB5B,exact,RAB5B
9094,SUOX,exact,SUOX
9095,IKZF4,exact,IKZF4
9096,RPS26,exact,RPS26
9097,ERBB3,exact,ERBB3
9098,PA2G4,exact,PA2G4
9099,RPL41,exact,RPL41
9100,ZC3H10,exact,ZC3H10
9101,ESYT1,exact,ESYT1
9102,AC034102.6,unmatched,
9103,AC034102.5,unmatched,
9104,MYL6B,exact,MYL6B
9105,MYL6,exact,MYL6
9106,SMARCC2,exact,SMARCC2
9107,RNF41,exact,RNF41
9108,NABP2,exact,NABP2
9109,ANKRD52,exact,ANKRD52
9110,COQ10A,exact,COQ10A
9111,AC073896.5,unmatched,
9112,CS,exact,CS
9113,AC073896.2,unmatched,
9114,AC073896.3,unmatched,
9115,CNPY2,exact,CNPY2
9116,PAN2,exact,PAN2
9117,IL23A,exact,IL23A
9118,STAT2,exact,STAT2
9119,TIMELESS,exact,TIMELESS
9120,SPRYD4,exact,SPRYD4
9121,GLS2,exact,GLS2
9122,RBMS2,exact,RBMS2
9123,BAZ2A,exact,BAZ2A
9124,ATP5F1B,exact,ATP5F1B
9125,PTGES3,exact,PTGES3
9126,NACA,exact,NACA
9127,PRIM1,exact,PRIM1
9128,HSD17B6,exact,HSD17B6
9129,RDH16,exact,RDH16
9130,ZBTB39,exact,ZBTB39
9131,NEMP1,exact,NEMP1
9132,NAB2,exact,NAB2
9133,STAT6,exact,STAT6
9134,LRP1,exact,LRP1
9135,NXPH4,exact,NXPH4
9136,SHMT2,exact,SHMT2
9137,STAC3,exact,STAC3
9138,R3HDM2,exact,R3HDM2
9139,ARHGAP9,exact,ARHGAP9
9140,MARS,official_alias,MARS
9141,DDIT3,exact,DDIT3
9142,MBD6,exact,MBD6
9143,DCTN2,exact,DCTN2
9144,KIF5A,exact,KIF5A
9145,PIP4K2C,exact,PIP4K2C
9146,DTX3,exact,DTX3
9147,ARHGEF25,exact,ARHGEF25
9148,OS9,exact,OS9
9149,AC025165.2,unmatched,
9150,AGAP2,exact,AGAP2
9151,TSPAN31,exact,TSPAN31
9152,CDK4,exact,CDK4
9153,MARCH9,official_alias,MARCH9
9154,METTL1,exact,METTL1
9155,EEF1AKMT3,exact,EEF1AKMT3
9156,TSFM,exact,TSFM
9157,AVIL,exact,AVIL
9158,AC025165.5,unmatched,
9159,CTDSP2,exact,CTDSP2
9160,AC084033.3,unmatched,
9161,ATP23,exact,ATP23
9162,SLC16A7,exact,SLC16A7
9163,FAM19A2,official_alias,FAM19A2
9164,USP15,exact,USP15
9165,MON2,exact,MON2
9166,AC079035.1,unmatched,
9167,LINC01465,exact,LINC01465
9168,AC048341.1,unmatched,
9169,AC048341.2,unmatched,
9170,DPY19L2,exact,DPY19L2
9171,AC084357.2,unmatched,
9172,RXYLT1,exact,RXYLT1
9173,SRGAP1,exact,SRGAP1
9174,C12orf66,unmatched,
9175,XPOT,exact,XPOT
9176,TBK1,exact,TBK1
9177,RASSF3,exact,RASSF3
9178,AC078962.3,unmatched,
9179,GNS,exact,GNS
9180,TBC1D30,exact,TBC1D30
9181,LEMD3,exact,LEMD3
9182,LLPH,exact,LLPH
9183,TMBIM4,exact,TMBIM4
9184,HELB,exact,HELB
9185,GRIP1,exact,GRIP1
9186,CAND1,exact,CAND1
9187,DYRK2,unmatched,
9188,IFNG-AS1,exact,IFNG-AS1
9189,IFNG,exact,IFNG
9190,MDM1,exact,MDM1
9191,RAP1B,exact,RAP1B
9192,AC090061.1,unmatched,
9193,NUP107,exact,NUP107
9194,SLC35E3,exact,SLC35E3
9195,MDM2,exact,MDM2
9196,AC025423.1,unmatched,
9197,CPM,exact,CPM
9198,CPSF6,exact,CPSF6
9199,AC020656.2,unmatched,
9200,AC020656.1,unmatched,
9201,YEATS4,exact,YEATS4
9202,FRS2,exact,FRS2
9203,CCT2,exact,CCT2
9204,AC025263.1,unmatched,
9205,RAB3IP,exact,RAB3IP
9206,AC025159.1,unmatched,
9207,LINC01481,official_alias,LINC01481
9208,CNOT2,exact,CNOT2
9209,KCNMB4,exact,KCNMB4
9210,ZFC3H1,exact,ZFC3H1
9211,THAP2,exact,THAP2
9212,TMEM19,exact,TMEM19
9213,RAB21,exact,RAB21
9214,AC089984.1,unmatched,
9215,TBC1D15,exact,TBC1D15
9216,ATXN7L3B,exact,ATXN7L3B
9217,CAPS2,exact,CAPS2
9218,GLIPR1L2,exact,GLIPR1L2
9219,GLIPR1,exact,GLIPR1
9220,AC121761.1,unmatched,
9221,KRR1,exact,KRR1
9222,PHLDA1,exact,PHLDA1
9223,AC011611.4,unmatched,
9224,NAP1L1,exact,NAP1L1
9225,BBS10,exact,BBS10
9226,OSBPL8,exact,OSBPL8
9227,ZDHHC17,exact,ZDHHC17
9228,CSRP2,exact,CSRP2
9229,PAWR,exact,PAWR
9230,PPP1R12A,exact,PPP1R12A
9231,CCDC59,exact,CCDC59
9232,METTL25,exact,METTL25
9233,TMTC2,exact,TMTC2
9234,C12orf50,exact,C12orf50
9235,C12orf29,unmatched,
9236,CEP290,exact,CEP290
9237,TMTC3,exact,TMTC3
9238,POC1B,exact,POC1B
9239,POC1B-AS1,unmatched,
9240,AC025034.1,unmatched,
9241,ATP2B1,exact,ATP2B1
9242,ATP2B1-AS1,exact,ATP2B1-AS1
9243,BTG1,exact,BTG1
9244,AC025164.1,unmatched,
9245,EEA1,exact,EEA1
9246,NUDT4,exact,NUDT4
9247,UBE2N,exact,UBE2N
9248,MRPL42,exact,MRPL42
9249,SOCS2,exact,SOCS2
9250,CRADD,exact,CRADD
9251,AC012464.3,unmatched,
9252,PLXNC1,exact,PLXNC1
9253,AC073655.2,unmatched,
9254,CEP83,exact,CEP83
9255,TMCC3,exact,TMCC3
9256,NDUFA12,exact,NDUFA12
9257,NR2C1,exact,NR2C1
9258,VEZT,exact,VEZT
9259,METAP2,exact,METAP2
9260,USP44,exact,USP44
9261,SNRPF,exact,SNRPF
9262,AMDHD1,exact,AMDHD1
9263,LTA4H,exact,LTA4H
9264,ELK3,exact,ELK3
9265,CDK17,exact,CDK17
9266,CFAP54,exact,CFAP54
9267,NEDD1,exact,NEDD1
9268,LINC02453,exact,LINC02453
9269,TMPO-AS1,exact,TMPO-AS1
9270,TMPO,exact,TMPO
9271,SLC25A3,exact,SLC25A3
9272,IKBIP,exact,IKBIP
9273,APAF1,exact,APAF1
9274,UHRF1BP1L,unmatched,
9275,ACTR6,exact,ACTR6
9276,DEPDC4,exact,DEPDC4
9277,SCYL2,exact,SCYL2
9278,UTP20,exact,UTP20
9279,ARL1,exact,ARL1
9280,CHPT1,exact,CHPT1
9281,SYCP3,exact,SYCP3
9282,GNPTAB,exact,GNPTAB
9283,DRAM1,exact,DRAM1
9284,WASHC3,exact,WASHC3
9285,NUP37,exact,NUP37
9286,PARPBP,exact,PARPBP
9287,PMCH,exact,PMCH
9288,AC068643.1,unmatched,
9289,C12orf42,exact,C12orf42
9290,NT5DC3,exact,NT5DC3
9291,HSP90B1,exact,HSP90B1
9292,C12orf73,unmatched,
9293,TDG,exact,TDG
9294,HCFC2,exact,HCFC2
9295,NFYB,exact,NFYB
9296,TXNRD1,exact,TXNRD1
9297,EID3,exact,EID3
9298,CHST11,exact,CHST11
9299,SLC41A2,exact,SLC41A2
9300,C12orf45,unmatched,
9301,WASHC4,exact,WASHC4
9302,APPL2,exact,APPL2
9303,C12orf75,exact,C12orf75
9304,CKAP4,exact,CKAP4
9305,AC079174.2,unmatched,
9306,TCP11L2,exact,TCP11L2
9307,POLR3B,exact,POLR3B
9308,RFX4,exact,RFX4
9309,AC079385.2,unmatched,
9310,RIC8B,exact,RIC8B
9311,AC007541.1,unmatched,
9312,TMEM263,exact,TMEM263
9313,MTERF2,exact,MTERF2
9314,CRY1,exact,CRY1
9315,BTBD11,unmatched,
9316,PWP1,exact,PWP1
9317,PRDM4,exact,PRDM4
9318,AC007622.2,unmatched,
9319,CMKLR1,exact,CMKLR1
9320,FICD,exact,FICD
9321,SART3,exact,SART3
9322,ISCU,exact,ISCU
9323,SELPLG,exact,SELPLG
9324,CORO1C,exact,CORO1C
9325,SSH1,exact,SSH1
9326,SVOP,exact,SVOP
9327,USP30,exact,USP30
9328,USP30-AS1,unmatched,
9329,ALKBH2,exact,ALKBH2
9330,UNG,exact,UNG
9331,ACACB,exact,ACACB
9332,KCTD10,exact,KCTD10
9333,UBE3B,exact,UBE3B
9334,MMAB,exact,MMAB
9335,MVK,exact,MVK
9336,GLTP,exact,GLTP
9337,TCHP,exact,TCHP
9338,GIT2,exact,GIT2
9339,AC084876.1,unmatched,
9340,ANKRD13A,exact,ANKRD13A
9341,C12orf76,exact,C12orf76
9342,IFT81,exact,IFT81
9343,ATP2A2,exact,ATP2A2
9344,ANAPC7,exact,ANAPC7
9345,ARPC3,exact,ARPC3
